timestamp,ch0,ch1,r,g,b,lux,temp,isc_a,isc_c
01-Mar-2020 09:12:52,1319,296.5,1810.5,3668.5,2620.5,477.144,18.890625,22,48.5
01-Mar-2020 09:17:35,1465.5,332,2021.5,4065,2878.5,528.332,18.921875,24.5,54.5
01-Mar-2020 09:22:19,1692,389.5,2359,4674,3261,605.632,18.921875,28,63
01-Mar-2020 09:27:02,1904.5,442.5,2673,5245,3620,678.82,18.953125,31,70.5
01-Mar-2020 09:31:45,2067.5,482.5,2913,5687.5,3905.5,735.42,18.8828125,34,77
01-Mar-2020 09:36:29,2040.5,472,2866,5632.5,3895.5,728.772,18.8203125,33.5,75.5
01-Mar-2020 09:41:12,1816.5,413.5,2539,5036.5,3528.5,653.476,18.78125,30,67.5
01-Mar-2020 09:45:55,1637.5,370,2279.5,4549.5,3203.5,591.02,18.71875,27,60.5
01-Mar-2020 09:50:38,1673.5,381,2338.5,4638.5,3243.5,601.996,18.6484375,27.5,62
01-Mar-2020 09:55:22,1917,440,2688,5304.5,3681.5,687.08,18.6953125,31.5,71
01-Mar-2020 10:00:05,2081.5,479.5,2926,5757.5,3984,744.812,18.7265625,34.5,77
01-Mar-2020 10:04:48,2084,479,2939.5,5762.5,3978.5,746.464,18.828125,34,77
01-Mar-2020 10:06:54,2007,460.5,2828,5551.5,3839,719.448,18.8046875,33,74
01-Mar-2020 10:11:37,1850,422,2599,5125,3561.5,664.912,18.8359375,30.5,68.5
01-Mar-2020 10:16:20,1793,408,2516.5,4972.5,3460.5,645.128,18.796875,29.5,66
01-Mar-2020 10:21:03,1845.5,419.5,2594,5119.5,3562.5,664.332,18.734375,30.5,68
01-Mar-2020 10:25:46,1829,415.5,2568,5073.5,3530.5,658.568,18.7890625,30,67.5
01-Mar-2020 10:30:30,1883,426.5,2644.5,5228,3644.5,678.904,18.8125,31,69.5
01-Mar-2020 10:35:13,1784.5,402.5,2501.5,4960.5,3468.5,644.58,18.8203125,29.5,65.5
01-Mar-2020 10:39:56,1807.5,408,2533,5023.5,3510.5,652.668,18.890625,30,66.5
01-Mar-2020 10:44:39,1993,452,2798,5532,3853,718.152,18.875,33,73.5
01-Mar-2020 10:49:22,2114.5,479,2974,5870,4094,762.324,18.8984375,35,78
01-Mar-2020 10:54:05,2089,471.5,2930.5,5806.5,4064,754.344,18.859375,34.5,77
01-Mar-2020 10:58:48,2279.5,515.5,3206,6331.5,4421,822.428,18.9140625,37.5,83.5
01-Mar-2020 11:03:32,2435.5,552.5,3433,6756.5,4702.5,877.5,18.96875,40,89.5
01-Mar-2020 11:08:15,2740.5,625.5,3875,7593,5259,984.708,18.953125,45,101
01-Mar-2020 11:12:58,3027.5,694.5,4295.5,8377,5774.5,1085.372,18.984375,49.5,111.5
01-Mar-2020 11:17:41,2933.5,673,4163,8120,5597.5,1051.628,19.03125,48,108.5
01-Mar-2020 11:22:24,2666,609,3774,7391,5115.5,957.584,19,44,98
01-Mar-2020 11:27:07,2462.5,557,3469,6839.5,4768,888.372,19.0625,40.5,90.5
01-Mar-2020 11:31:51,2411,544.5,3396,6700,4676.5,870.392,19.125,39.5,89
01-Mar-2020 11:36:34,2515.5,572.5,3554.5,6974.5,4837.5,905.02,19.15625,41.5,92.5
01-Mar-2020 11:41:17,2833,649,4023,7837,5402,1016.264,19.25,46.5,104.5
01-Mar-2020 11:46:00,2802.5,641.5,3983,7754,5343.5,1005.684,19.3046875,46,103
01-Mar-2020 11:50:43,2511,572,3562.5,6960.5,4818.5,903.032,19.2734375,41.5,92.5
01-Mar-2020 11:55:26,2177.5,494,3075.5,6040,4193.5,784.524,19.265625,36,80.5
01-Mar-2020 12:00:09,2124,480.5,3002,5895.5,4100.5,766.208,19.21875,35,78
01-Mar-2020 12:02:20,2068,467.5,2922,5742,3995,746.24,19.1796875,34,76.5
01-Mar-2020 12:07:03,2049,462.5,2890,5689,3966.5,739.88,19.203125,34,75.5
01-Mar-2020 12:11:47,1988.5,448,2805,5521.5,3856.5,718.628,19.21875,33,73.5
01-Mar-2020 12:16:30,2026.5,457.5,2864.5,5617.5,3911.5,731.7,19.21875,33.5,74.5
01-Mar-2020 12:21:14,1973.5,447.5,2788,5470.5,3798.5,711.18,19.203125,32.5,73
01-Mar-2020 12:25:57,1933,439,2725,5354.5,3720,696.104,19.2265625,32,71.5
01-Mar-2020 12:30:40,2065,470,2918.5,5713.5,3967.5,742.92,19.2109375,34,76.5
01-Mar-2020 12:35:23,2092.5,478.5,2968.5,5787,4003,751.236,19.1953125,34.5,77.5
01-Mar-2020 12:40:07,1948.5,444,2743.5,5399.5,3758,700.644,19.1953125,32,72
01-Mar-2020 12:44:50,1890,427,2658.5,5248,3682.5,682.192,19.203125,31.5,70
01-Mar-2020 12:49:33,2039.5,461.5,2864,5659,3967.5,735.644,19.1796875,33.5,75.5
01-Mar-2020 12:54:17,2043.5,461.5,2853.5,5672.5,3983,737.724,19.1953125,34,75.5
01-Mar-2020 12:59:00,2288.5,516,3202,6360,4478,826.756,19.1640625,38,84.5
01-Mar-2020 13:03:43,2440.5,547.5,3381.5,6799,4812.5,883.62,19.1328125,40.5,90
01-Mar-2020 13:08:26,2364.5,523,3275,6596.5,4720,861.348,19.1640625,39.5,87
01-Mar-2020 13:13:10,2184.5,482,3025,6095.5,4368.5,796.612,19.15625,36.5,80.5
01-Mar-2020 13:17:53,2399.5,540,3333.5,6661.5,4703.5,867.58,19.1796875,39.5,88.5
01-Mar-2020 13:22:36,2723,621.5,3812.5,7548,5276.5,978.424,19.203125,45,101
01-Mar-2020 13:27:19,3123.5,725.5,4323,8642,5971,1113.468,19.1953125,51.5,116
01-Mar-2020 13:32:03,4201.5,989,5909,11576.5,7904.5,1488.524,19.2265625,68.5,156
01-Mar-2020 13:36:46,4564.5,1088.5,6503.5,12523.5,8442,1607.236,19.125,74,170
01-Mar-2020 13:41:29,4235,1005,5995.5,11624,7857.5,1494.68,19.09375,68.5,157.5
01-Mar-2020 13:46:12,3308.5,774,4656,9094.5,6224.5,1175.524,19.03125,53.5,123
01-Mar-2020 13:50:55,2992.5,690.5,4168.5,8262.5,5739,1069.988,19.0546875,49,111
01-Mar-2020 13:55:38,3202,737,4425,8841.5,6162,1146.192,18.984375,52.5,118.5
01-Mar-2020 13:57:53,3176,731.5,4396.5,8761.5,6110.5,1136.544,19.015625,52,117.5
01-Mar-2020 14:07:20,3024.5,699,4187.5,8356,5825,1080.644,18.984375,50,112
01-Mar-2020 14:12:03,3180,733,4384,8781.5,6130.5,1137.568,18.9375,52,118
01-Mar-2020 14:16:46,2939.5,674.5,4062,8091,5661,1053.692,18.90625,48,109
01-Mar-2020 14:21:29,2694,627.5,3711,7437,5168,959.12,18.8828125,44.5,100.5
01-Mar-2020 14:26:13,3187,736,4414,8789.5,6145,1139.096,18.8203125,52,118
01-Mar-2020 14:30:57,2947.5,684.5,4117.5,8089,5623,1050.812,18.7734375,48,109.5
01-Mar-2020 14:35:40,2497,585,3485,6855.5,4750.5,886.6,18.7421875,40.5,93
01-Mar-2020 14:40:24,2924,690,4061.5,8012.5,5529.5,1034.72,18.7890625,47.5,109
01-Mar-2020 14:45:08,3139,744,4350.5,8614,5915.5,1108.504,18.71875,51,117
01-Mar-2020 14:49:51,2881,675.5,3989,7907,5480,1022.568,18.65625,47,107.5
01-Mar-2020 14:54:35,2379.5,552.5,3285.5,6558,4608,848.38,18.625,39,88.5
01-Mar-2020 14:59:19,2196.5,508.5,3007,6047,4260.5,784.196,18.5625,36,82
01-Mar-2020 15:04:02,1994,462.5,2729,5488.5,3874,711.28,18.53125,33,74.5
01-Mar-2020 15:08:46,1908.5,443,2619,5248,3703,680.548,18.4921875,31.5,71.5
01-Mar-2020 15:13:29,1987,462,2734.5,5458.5,3855,707.992,18.4375,33,74
01-Mar-2020 15:18:13,1925.5,449.5,2632,5279,3724.5,684.812,18.375,31.5,72
01-Mar-2020 15:22:57,1553.5,359.5,2135.5,4255,3032,554.732,18.4140625,26,58
01-Mar-2020 15:27:40,1273.5,294,1759,3490,2492.5,455.244,18.3828125,21,47.5
01-Mar-2020 15:32:24,1017.5,233.5,1410.5,2783.5,1997.5,364.716,18.359375,17,38
01-Mar-2020 15:37:07,729.5,168.5,988,1999,1436,260.716,18.2890625,12.5,27.5
01-Mar-2020 15:41:51,748.5,171.5,1008,2057,1494.5,268.484,18.34375,12.5,28.5
01-Mar-2020 15:46:35,702.5,159.5,945,1928.5,1415,253.012,18.34375,12,26.5
01-Mar-2020 15:51:19,642,146.5,854,1763,1297,230.704,18.3203125,11,24.5
01-Mar-2020 15:53:38,654,150,868,1796,1325.5,234.48,18.3203125,11.5,25
01-Mar-2020 15:58:22,579,132.5,770.5,1587,1173,207.8,18.3125,10,22
01-Mar-2020 16:03:06,581.5,134,762.5,1590.5,1174,208.044,18.3125,10,22
01-Mar-2020 16:07:49,544,125,705.5,1485.5,1103,194.88,18.3359375,9.5,20.5
01-Mar-2020 16:12:33,518.5,119.5,663.5,1417,1060.5,185.492,18.2421875,9,20
01-Mar-2020 16:17:17,489,112,623.5,1332.5,1010.5,175.432,18.2265625,8.5,18.5
01-Mar-2020 16:22:00,490,112.5,619.5,1338,1020,175.6,18.234375,8.5,19
01-Mar-2020 16:26:44,406.5,94,509,1109.5,850.5,145.204,18.234375,7,15.5
01-Mar-2020 16:31:27,392,90,486.5,1066.5,828,140.48,18.203125,7,15.5
01-Mar-2020 16:36:11,309.5,70.5,380.5,840.5,660.5,111.308,18.1875,5.5,12
01-Mar-2020 16:40:55,260,59.5,313.5,707,559.5,93.312,18.1875,4.5,10
01-Mar-2020 16:45:38,207,47.5,244.5,563,450,74.2,18.1640625,3.5,8.5
01-Mar-2020 16:50:22,161,36.5,186.5,438.5,358,58.024,18.140625,3,6.5
01-Mar-2020 16:55:05,131,29,147.5,360.5,302.5,47.704,18.125,2.5,5.5
01-Mar-2020 16:59:48,77,15.5,81.5,219.5,194.5,29.128,18.0703125,2,3.5
01-Mar-2020 17:04:31,58.5,11,60.5,169,154,22.676,18.09375,0.5,2.5
01-Mar-2020 17:09:15,44,8,44.5,126,116.5,17.248,18.0859375,0.5,2
01-Mar-2020 17:13:58,31,5.5,31,88.5,82,12.248,18.0859375,0.5,1.5
01-Mar-2020 17:18:41,0,0,0,0,0,0,0,0,0
01-Mar-2020 17:23:25,0,0,0,0,0,0,0,0,0
01-Mar-2020 17:28:08,0,0,0,0,0,0,0,0,0
01-Mar-2020 17:32:51,0,0,0,0,0,0,0,0,0
01-Mar-2020 17:37:35,0,0,0,0,0,0,0,0,0
01-Mar-2020 17:42:18,0,0,0,0,0,0,0,0,0
01-Mar-2020 17:47:01,0,0,0,0,0,0,0,0,0
01-Mar-2020 17:49:25,0,0,0,0,0,0,0,0,0
01-Mar-2020 17:54:08,0,0,0,0,0,0,0,0,0
01-Mar-2020 17:58:51,0,0,0,0,0,0,0,0,0
01-Mar-2020 18:03:35,0,0,0,0,0,0,0,0,0
01-Mar-2020 18:08:18,0,0,0,0,0,0,0,0,0
01-Mar-2020 18:13:01,0,0,0,0,0,0,0,0,0
01-Mar-2020 18:17:44,0,0,0,0,0,0,0,0,0
01-Mar-2020 18:22:28,0,0,0,0,0,0,0,0,0
01-Mar-2020 18:27:11,0,0,0,0,0,0,0,0,0
01-Mar-2020 18:31:54,0,0,0,0,0,0,0,0,0
01-Mar-2020 18:36:38,0,0,0,0,0,0,0,0,0
01-Mar-2020 18:41:21,0,0,0,0,0,0,0,0,0
01-Mar-2020 18:46:04,0,0,0,0,0,0,0,0,0
01-Mar-2020 18:50:47,0,0,0,0,0,0,0,0,0
01-Mar-2020 18:55:31,0,0,0,0,0,0,0,0,0
01-Mar-2020 19:00:14,0,0,0,0,0,0,0,0,0
01-Mar-2020 19:04:57,0,0,0,0,0,0,0,0,0
01-Mar-2020 19:09:40,0,0,0,0,0,0,0,0,0
01-Mar-2020 19:14:23,0,0,0,0,0,0,0,0,0
01-Mar-2020 19:19:06,0,0,0,0,0,0,0,0,0
01-Mar-2020 19:23:49,0,0,0,0,0,0,0,0,0
01-Mar-2020 19:28:32,0,0,0,0,0,0,0,0,0
01-Mar-2020 19:33:15,0,0,0,0,0,0,0,0,0
01-Mar-2020 19:37:58,0,0,0,0,0,0,0,0,0
01-Mar-2020 19:42:41,0,0,0,0,0,0,0,0,0
01-Mar-2020 19:49:52,0,0,0,0,0,0,0,0,0
01-Mar-2020 19:54:35,0,0,0,0,0,0,0,0,0
01-Mar-2020 19:59:18,0,0,0,0,0,0,0,0,0
01-Mar-2020 20:04:01,0,0,0,0,0,0,0,0,0
01-Mar-2020 20:08:44,0,0,0,0,0,0,0,0,0
01-Mar-2020 20:13:27,0,0,0,0,0,0,0,0,0
01-Mar-2020 20:18:11,0,0,0,0,0,0,0,0,0
01-Mar-2020 20:22:54,0,0,0,0,0,0,0,0,0
01-Mar-2020 20:27:37,0,0,0,0,0,0,0,0,0
01-Mar-2020 20:32:20,0,0,0,0,0,0,0,0,0
01-Mar-2020 20:37:03,0,0,0,0,0,0,0,0,0
01-Mar-2020 20:41:45,0,0,0,0,0,0,0,0,0
01-Mar-2020 20:46:28,0,0,0,0,0,0,0,0,0
01-Mar-2020 20:51:11,0,0,0,0,0,0,0,0,0
01-Mar-2020 20:55:54,0,0,0,0,0,0,0,0,0
29-Feb-2020 22:33:53,0,0,0,0,0,0,0,0,0
29-Feb-2020 22:35:30,0,0,0,0,0,0,0,0,0
29-Feb-2020 22:40:13,0,0,0,0,0,0,0,0,0
29-Feb-2020 22:44:56,0,0,0,0,0,0,0,0,0
29-Feb-2020 22:49:39,0,0,0,0,0,0,0,0,0
29-Feb-2020 22:54:23,0,0,0,0,0,0,0,0,0
29-Feb-2020 22:59:06,0,0,0,0,0,0,0,0,0
29-Feb-2020 23:03:49,0,0,0,0,0,0,0,0,0
29-Feb-2020 23:08:32,0,0,0,0,0,0,0,0,0
29-Feb-2020 23:13:15,0,0,0,0,0,0,0,0,0
29-Feb-2020 23:17:59,0,0,0,0,0,0,0,0,0
29-Feb-2020 23:22:42,0,0,0,0,0,0,0,0,0
29-Feb-2020 23:27:25,0,0,0,0,0,0,0,0,0
29-Feb-2020 23:32:09,0,0,0,0,0,0,0,0,0
29-Feb-2020 23:36:53,0,0,0,0,0,0,0,0,0
29-Feb-2020 23:41:36,0,0,0,0,0,0,0,0,0
29-Feb-2020 23:46:19,0,0,0,0,0,0,0,0,0
29-Feb-2020 23:51:02,0,0,0,0,0,0,0,0,0
29-Feb-2020 23:55:46,0,0,0,0,0,0,0,0,0
01-Mar-2020 00:00:29,0,0,0,0,0,0,0,0,0
01-Mar-2020 00:05:12,0,0,0,0,0,0,0,0,0
01-Mar-2020 00:09:56,0,0,0,0,0,0,0,0,0
01-Mar-2020 00:14:39,0,0,0,0,0,0,0,0,0
01-Mar-2020 00:19:22,0,0,0,0,0,0,0,0,0
01-Mar-2020 00:24:06,0,0,0,0,0,0,0,0,0
01-Mar-2020 00:28:49,0,0,0,0,0,0,0,0,0
01-Mar-2020 00:30:31,0,0,0,0,0,0,0,0,0
01-Mar-2020 00:35:15,0,0,0,0,0,0,0,0,0
01-Mar-2020 00:39:58,0,0,0,0,0,0,0,0,0
01-Mar-2020 00:44:41,0,0,0,0,0,0,0,0,0
01-Mar-2020 00:49:25,0,0,0,0,0,0,0,0,0
01-Mar-2020 00:54:08,0,0,0,0,0,0,0,0,0
01-Mar-2020 00:58:52,0,0,0,0,0,0,0,0,0
01-Mar-2020 01:03:35,0,0,0,0,0,0,0,0,0
01-Mar-2020 01:08:18,0,0,0,0,0,0,0,0,0
01-Mar-2020 01:13:01,0,0,0,0,0,0,0,0,0
01-Mar-2020 01:17:44,0,0,0,0,0,0,0,0,0
01-Mar-2020 01:22:27,0,0,0,0,0,0,0,0,0
01-Mar-2020 01:27:10,0,0,0,0,0,0,0,0,0
01-Mar-2020 01:31:53,0,0,0,0,0,0,0,0,0
01-Mar-2020 01:36:36,0,0,0,0,0,0,0,0,0
01-Mar-2020 01:41:19,0,0,0,0,0,0,0,0,0
01-Mar-2020 01:46:02,0,0,0,0,0,0,0,0,0
01-Mar-2020 01:50:45,0,0,0,0,0,0,0,0,0
01-Mar-2020 01:55:28,0,0,0,0,0,0,0,0,0
01-Mar-2020 02:00:11,0,0,0,0,0,0,0,0,0
01-Mar-2020 02:04:54,0,0,0,0,0,0,0,0,0
01-Mar-2020 02:09:37,0,0,0,0,0,0,0,0,0
01-Mar-2020 02:14:20,0,0,0,0,0,0,0,0,0
01-Mar-2020 02:19:03,0,0,0,0,0,0,0,0,0
01-Mar-2020 02:23:46,0,0,0,0,0,0,0,0,0
01-Mar-2020 02:25:32,0,0,0,0,0,0,0,0,0
01-Mar-2020 02:30:15,0,0,0,0,0,0,0,0,0
01-Mar-2020 02:34:58,0,0,0,0,0,0,0,0,0
01-Mar-2020 02:39:41,0,0,0,0,0,0,0,0,0
01-Mar-2020 02:44:24,0,0,0,0,0,0,0,0,0
01-Mar-2020 02:49:08,0,0,0,0,0,0,0,0,0
01-Mar-2020 02:53:51,0,0,0,0,0,0,0,0,0
01-Mar-2020 02:58:34,0,0,0,0,0,0,0,0,0
01-Mar-2020 03:03:17,0,0,0,0,0,0,0,0,0
01-Mar-2020 03:08:00,0,0,0,0,0,0,0,0,0
01-Mar-2020 03:12:43,0,0,0,0,0,0,0,0,0
01-Mar-2020 03:17:27,0,0,0,0,0,0,0,0,0
01-Mar-2020 03:22:10,0,0,0,0,0,0,0,0,0
01-Mar-2020 03:26:54,0,0,0,0,0,0,0,0,0
01-Mar-2020 03:31:37,0,0,0,0,0,0,0,0,0
01-Mar-2020 03:36:21,0,0,0,0,0,0,0,0,0
01-Mar-2020 03:41:04,0,0,0,0,0,0,0,0,0
01-Mar-2020 03:45:47,0,0,0,0,0,0,0,0,0
01-Mar-2020 03:50:31,0,0,0,0,0,0,0,0,0
01-Mar-2020 03:59:57,0,0,0,0,0,0,0,0,0
01-Mar-2020 04:04:41,0,0,0,0,0,0,0,0,0
01-Mar-2020 04:09:24,0,0,0,0,0,0,0,0,0
01-Mar-2020 04:14:07,0,0,0,0,0,0,0,0,0
01-Mar-2020 04:18:51,0,0,0,0,0,0,0,0,0
01-Mar-2020 04:20:42,0,0,0,0,0,0,0,0,0
01-Mar-2020 04:25:26,0,0,0,0,0,0,0,0,0
01-Mar-2020 04:30:09,0,0,0,0,0,0,0,0,0
01-Mar-2020 04:34:52,0,0,0,0,0,0,0,0,0
01-Mar-2020 04:39:36,0,0,0,0,0,0,0,0,0
01-Mar-2020 04:44:19,0,0,0,0,0,0,0,0,0
01-Mar-2020 04:49:03,0,0,0,0,0,0,0,0,0
01-Mar-2020 04:53:46,0,0,0,0,0,0,0,0,0
01-Mar-2020 04:58:30,0,0,0,0,0,0,0,0,0
01-Mar-2020 05:03:14,0,0,0,0,0,0,0,0,0
01-Mar-2020 05:07:57,0,0,0,0,0,0,0,0,0
01-Mar-2020 05:12:41,0,0,0,0,0,0,0,0,0
01-Mar-2020 05:17:24,0,0,0,0,0,0,0,0,0
01-Mar-2020 05:22:08,0,0,0,0,0,0,0,0,0
01-Mar-2020 05:26:51,0,0,0,0,0,0,0,0,0
01-Mar-2020 05:31:35,0,0,0,0,0,0,0,0,0
01-Mar-2020 05:36:18,0,0,0,0,0,0,0,0,0
01-Mar-2020 05:41:02,0,0,0,0,0,0,0,0,0
01-Mar-2020 05:45:46,0,0,0,0,0,0,0,0,0
01-Mar-2020 05:50:30,0,0,0,0,0,0,0,0,0
01-Mar-2020 05:55:13,0,0,0,0,0,0,0,0,0
01-Mar-2020 05:59:57,0,0,0,0,0,0,0,0,0
01-Mar-2020 06:04:40,0,0,0,0,0,0,0,0,0
01-Mar-2020 06:09:24,0,0,0,0,0,0,0,0,0
01-Mar-2020 06:14:07,0,0,0,0,0,0,0,0,0
01-Mar-2020 06:16:03,0,0,0,0,0,0,0,0,0
01-Mar-2020 06:20:47,0,0,0,0,0,0,0,0,0
01-Mar-2020 06:25:30,0,0,0,0,0,0,0,0,0
01-Mar-2020 06:30:14,0,0,0,0,0,0,0,0,0
01-Mar-2020 06:34:57,0,0,0,0,0,0,0,0,0
