timestamp,ch0,ch1,r,g,b,lux,temp,isc_a,isc_c
09-Mar-2020 18:06:56,317.5,57,929,879,425,124.972,22.5234375,5.5,10.5
09-Mar-2020 18:11:49,309.5,55,909.5,858,418,122.22,22.5,5.5,10.5
09-Mar-2020 18:16:42,311.5,55.5,920.5,873,421.5,122.908,22.4921875,5.5,10.5
09-Mar-2020 18:21:35,307.5,54.5,920.5,861.5,415,121.532,22.5,5.5,10.5
09-Mar-2020 18:26:28,308.5,55,913.5,857,419,121.7,22.5234375,5.5,10.5
09-Mar-2020 18:31:20,311,55,917,866.5,424,123,22.546875,5.5,10.5
09-Mar-2020 18:36:13,311,55,927.5,866,417.5,123,22.59375,5.5,10.5
09-Mar-2020 18:41:06,309,54.5,920,859.5,415.5,122.312,22.6328125,5.5,10
09-Mar-2020 18:45:59,311.5,55,913,865.5,423.5,123.26,22.7109375,5.5,10.5
09-Mar-2020 18:50:52,312.5,55.5,930,874.5,421.5,123.428,22.75,5.5,10.5
09-Mar-2020 18:55:45,309,55,913.5,866,416,121.96,22.84375,5.5,10.5
09-Mar-2020 19:00:38,313.5,56,927,866.5,424.5,123.596,22.890625,5.5,10.5
09-Mar-2020 19:05:31,307,54.5,908.5,856,410.5,121.272,22.9609375,5,10
09-Mar-2020 19:10:24,300.5,52.5,899.5,843,406,119.3,22.984375,5,10
09-Mar-2020 19:15:17,312.5,56.5,910.5,861.5,421.5,122.724,23.03125,5.5,11
09-Mar-2020 19:25:03,317.5,58,924,880.5,426,124.268,23.0625,5.5,10.5
09-Mar-2020 19:29:56,329.5,61.5,943.5,913,440,128.044,23.109375,5.5,11
09-Mar-2020 19:34:49,320.5,59,929.5,887,430.5,125.124,23.15625,5.5,11
09-Mar-2020 19:39:42,315,57,922.5,876.5,426.5,123.672,23.109375,5.5,10.5
09-Mar-2020 19:44:35,344.5,67,977.5,935.5,449,131.972,23.0703125,5.5,12
09-Mar-2020 19:54:21,344.5,66,970,937,458,132.676,23.046875,6,12
09-Mar-2020 20:04:26,313.5,56,921,871,424.5,123.596,23,5.5,10.5
09-Mar-2020 20:09:19,302.5,53.5,891.5,840.5,413,119.636,22.9609375,5.5,10.5
09-Mar-2020 20:19:05,348.5,67,987,953,459,134.052,22.9140625,6,12
09-Mar-2020 20:23:57,347.5,67,991.5,944.5,457,133.532,22.9296875,6,12
09-Mar-2020 20:28:50,324.5,59,943,896.5,436,127.204,22.96875,5.5,11
09-Mar-2020 20:33:43,341,65,963,929.5,454.5,131.56,22.9375,5.5,12
09-Mar-2020 20:38:36,345.5,66,983,948,459.5,133.196,22.8984375,6,12
09-Mar-2020 20:43:28,305.5,53.5,906.5,848.5,418,121.196,22.859375,5,10
09-Mar-2020 20:48:21,339.5,64,971.5,934,452.5,131.484,22.8125,5.5,11.5
09-Mar-2020 20:53:14,304.5,53.5,902.5,848.5,417,120.676,22.7734375,5,10.5
09-Mar-2020 20:58:07,335,63,959,921.5,448.5,129.848,22.640625,5.5,11.5
09-Mar-2020 21:03:00,317.5,57,928,882,430.5,124.972,22.5625,5.5,10.5
09-Mar-2020 21:07:53,326,60.5,932.5,894,438,126.928,22.4765625,5.5,11
09-Mar-2020 21:12:46,326,60,943.5,898,436.5,127.28,22.3828125,5.5,11
09-Mar-2020 21:17:39,320.5,58.5,930,877.5,434.5,125.476,22.359375,5.5,11
09-Mar-2020 21:22:32,323.5,59.5,939.5,893.5,434,126.332,22.3671875,5.5,11
09-Mar-2020 21:27:25,318.5,58,932,876,426.5,124.788,22.3828125,5,10.5
09-Mar-2020 21:32:18,319.5,58.5,931,879,432,124.956,22.3984375,5.5,11
09-Mar-2020 21:37:11,311.5,56.5,916,865.5,415,122.204,22.375,5.5,10.5
09-Mar-2020 21:42:04,316.5,57.5,920.5,870,428.5,124.1,22.3203125,5.5,10.5
08-Mar-2020 19:11:40,314,57,917,871.5,422.5,123.152,22.2734375,5.5,10.5
08-Mar-2020 19:16:33,315.5,57,922.5,875.5,427.5,123.932,22.1796875,5.5,10.5
08-Mar-2020 19:21:26,313,56.5,926,878.5,422,122.984,22.1328125,5.5,10.5
08-Mar-2020 19:26:19,315.5,56.5,930,876.5,426.5,124.284,22.0703125,5.5,10.5
08-Mar-2020 19:31:12,311.5,55.5,925.5,870.5,418.5,122.908,22.015625,5,10.5
08-Mar-2020 19:36:05,308,55,921.5,863.5,415,121.44,21.9765625,5,10.5
08-Mar-2020 19:40:58,307.5,55,914,861.5,415.5,121.18,21.953125,5.5,10.5
08-Mar-2020 19:45:50,310.5,55.5,925.5,868.5,418.5,122.388,21.953125,5.5,10.5
08-Mar-2020 19:50:43,310,55.5,911.5,865.5,422,122.128,21.953125,5.5,10.5
08-Mar-2020 19:55:37,310.5,55.5,922,865,416.5,122.388,21.953125,5.5,10.5
08-Mar-2020 20:00:29,306.5,54.5,917,862,412,121.012,21.953125,5,10.5
08-Mar-2020 20:05:22,303.5,53.5,905.5,855,409,120.156,21.953125,5,10
08-Mar-2020 20:10:15,303,53.5,906.5,850,409.5,119.896,21.953125,5,10
08-Mar-2020 20:15:08,302.5,53.5,905.5,842,412,119.636,21.953125,5,10
08-Mar-2020 20:20:01,302,53.5,892,841.5,411.5,119.376,21.9453125,5.5,10.5
08-Mar-2020 20:24:54,299,52.5,881.5,839,409,118.52,21.953125,5,10
08-Mar-2020 20:29:47,303,53.5,902,850,408.5,119.896,21.953125,5,10
08-Mar-2020 20:34:40,300,53.5,891,841,403.5,118.336,21.953125,5,10
08-Mar-2020 20:39:32,301.5,53.5,905.5,845.5,405.5,119.116,21.953125,5,10
08-Mar-2020 20:48:43,295.5,51.5,890,830,399,117.404,21.953125,5,10
08-Mar-2020 20:53:36,293.5,51.5,881.5,822.5,401,116.364,21.953125,5,10
08-Mar-2020 20:58:29,288.5,50.5,873.5,815.5,393,114.468,21.9609375,5,10
08-Mar-2020 21:03:21,288.5,50.5,872,811.5,392,114.468,21.96875,5,9.5
08-Mar-2020 21:08:14,289,50.5,867,816,394,114.728,21.96875,5,9.5
08-Mar-2020 21:13:07,260,44.5,792,729.5,358,103.872,21.984375,4.5,9
08-Mar-2020 21:17:59,263.5,45,799,739.5,369.5,105.34,21.9921875,4.5,9
08-Mar-2020 21:22:52,261,44.5,792.5,742,364,104.392,22,4.5,9
08-Mar-2020 21:27:45,261.5,44.5,802.5,736.5,365.5,104.652,22,4.5,9
08-Mar-2020 21:32:38,262,45,803.5,738.5,362.5,104.56,22.015625,4.5,8.5
08-Mar-2020 21:37:31,260.5,44.5,792,732,365.5,104.132,22.015625,5,9
08-Mar-2020 21:42:23,259,44,797,735.5,357,103.704,22.0234375,4.5,8.5
08-Mar-2020 21:47:16,259.5,44,794,733,360.5,103.964,22.03125,4.5,9
08-Mar-2020 21:52:09,262.5,44.5,799,736.5,366.5,105.172,22.046875,4.5,9
08-Mar-2020 22:01:55,261,44.5,800.5,743,362,104.392,22.046875,4.5,8.5
08-Mar-2020 22:06:47,260.5,44.5,788,735.5,362.5,104.132,22.0546875,4.5,9
08-Mar-2020 22:11:40,260.5,44.5,800,738,362,104.132,22.0625,4.5,9
08-Mar-2020 22:16:32,262,44.5,800,739,363.5,104.912,22.0703125,4.5,8.5
08-Mar-2020 22:21:25,261.5,44.5,800.5,737.5,366,104.652,22.0703125,4.5,9
08-Mar-2020 22:26:18,261,44.5,800,726,365,104.392,22.078125,4.5,8.5
08-Mar-2020 22:36:03,263,45,803.5,741,364.5,105.08,22.0859375,4.5,9
08-Mar-2020 22:40:56,264,45,802.5,740,367,105.6,22.09375,5,9
08-Mar-2020 22:45:49,263.5,45,813.5,746.5,364.5,105.34,22.078125,4.5,9
08-Mar-2020 22:55:05,263,45,812,738.5,363.5,105.08,22.078125,4.5,8.5
08-Mar-2020 22:59:59,264.5,45,814.5,743,366,105.86,22.078125,4.5,8.5
08-Mar-2020 23:04:52,265,45,809,746,366.5,106.12,22.1015625,4.5,9
08-Mar-2020 23:09:45,267,45.5,812,751,373.5,106.808,22.1328125,4.5,9
08-Mar-2020 23:14:38,266.5,45.5,821,756,369,106.548,22.1640625,4.5,9
08-Mar-2020 23:19:31,268,45.5,815.5,748.5,374,107.328,22.21875,5,9
08-Mar-2020 23:24:24,269,45.5,822,756.5,375.5,107.848,22.2265625,4.5,9
08-Mar-2020 23:29:17,267.5,45.5,821.5,758.5,370,107.068,22.234375,4.5,9
08-Mar-2020 23:34:10,266.5,45.5,822.5,758.5,366,106.548,22.2265625,4.5,9
08-Mar-2020 23:39:03,265,45,815,754,366.5,106.12,22.2265625,4.5,9
08-Mar-2020 23:43:56,267.5,45.5,822,756.5,370,107.068,22.2265625,4.5,9
08-Mar-2020 23:48:50,266.5,45.5,812.5,751,369.5,106.548,22.2265625,5,9
08-Mar-2020 23:53:43,266.5,45.5,811,750.5,374.5,106.548,22.2265625,4.5,9
08-Mar-2020 23:58:36,268.5,45.5,828.5,759,370.5,107.588,22.2265625,4.5,9
09-Mar-2020 00:03:29,267.5,45.5,825.5,758,370,107.068,22.2265625,4.5,9
09-Mar-2020 00:08:22,266.5,45.5,815,751,372.5,106.548,22.2265625,4.5,9
09-Mar-2020 00:13:15,267.5,45.5,822,755,369.5,107.068,22.2265625,4.5,8.5
09-Mar-2020 00:18:08,266,45.5,817.5,752.5,369.5,106.288,22.2265625,4.5,9
09-Mar-2020 00:23:01,266.5,45,815,746.5,369.5,106.9,22.2265625,4.5,9
09-Mar-2020 00:27:54,267.5,45.5,816.5,749,376,107.068,22.2265625,4.5,9
09-Mar-2020 00:32:47,267,45.5,813,748,373.5,106.808,22.2265625,5,9
09-Mar-2020 00:37:40,264,45,812,751,366.5,105.6,22.2265625,4.5,9
09-Mar-2020 00:47:26,263,44.5,810.5,740,366,105.432,22.234375,4.5,9
09-Mar-2020 00:52:19,265.5,45,812,749,370,106.38,22.2265625,4.5,9
09-Mar-2020 01:01:40,265.5,45,814,748,370,106.38,22.2265625,4.5,9
09-Mar-2020 01:06:33,265.5,45,807.5,745,371.5,106.38,22.2421875,5,9
09-Mar-2020 01:26:05,264.5,45,807.5,746,368,105.86,22.2265625,4.5,9
09-Mar-2020 01:35:51,265.5,45,814.5,748.5,370,106.38,22.2265625,4.5,9
09-Mar-2020 01:40:44,265,45,811,748.5,370,106.12,22.234375,4.5,9
09-Mar-2020 01:45:37,267,45.5,816,754,370.5,106.808,22.234375,5,9
09-Mar-2020 01:50:30,266,45.5,813,748,371.5,106.288,22.234375,4.5,9
09-Mar-2020 01:55:23,266,45,810,746.5,369,106.64,22.2265625,4.5,9
09-Mar-2020 02:00:16,266,45.5,817,752,372.5,106.288,22.234375,4.5,9
09-Mar-2020 02:10:02,266.5,45,819,753.5,369,106.9,22.234375,4.5,9
09-Mar-2020 02:14:55,266.5,45,819.5,752.5,369,106.9,22.2265625,4.5,8.5
09-Mar-2020 02:19:48,265,45,803.5,748,373.5,106.12,22.2265625,4.5,9
09-Mar-2020 02:24:42,266,45.5,817.5,748.5,370.5,106.288,22.234375,4.5,9
09-Mar-2020 02:29:35,266.5,45.5,810.5,749,371,106.548,22.234375,4.5,9
09-Mar-2020 02:34:28,266.5,45.5,816,749.5,372,106.548,22.2265625,4.5,9
09-Mar-2020 02:39:21,268,45.5,814,754,374,107.328,22.234375,5,9
09-Mar-2020 02:44:14,267,45.5,816.5,753,371.5,106.808,22.234375,5,9
09-Mar-2020 02:49:07,267.5,45.5,817.5,754.5,370,107.068,22.234375,5,9
09-Mar-2020 03:08:19,266,45.5,818,756,370,106.288,22.234375,4.5,9
09-Mar-2020 03:13:12,269,46,818.5,749.5,376,107.496,22.234375,4.5,9
09-Mar-2020 03:18:05,268.5,46,820,753,374.5,107.236,22.234375,4.5,9
09-Mar-2020 03:22:58,269,46,815,766.5,376.5,107.496,22.2265625,5,9
09-Mar-2020 03:27:51,269,46,828,761,372.5,107.496,22.2421875,4.5,9
09-Mar-2020 03:32:44,267.5,45.5,827,762,371.5,107.068,22.234375,4.5,9
09-Mar-2020 03:37:37,267.5,45.5,825,758.5,370,107.068,22.2265625,4.5,9
09-Mar-2020 03:42:30,268,45.5,817.5,754.5,376,107.328,22.234375,5,9
09-Mar-2020 03:47:23,266.5,45,821,754,368.5,106.9,22.234375,4.5,9
09-Mar-2020 03:52:16,267.5,45.5,826,755,372,107.068,22.234375,4.5,9
09-Mar-2020 03:57:09,266.5,45,820.5,758.5,369,106.9,22.234375,4.5,9
09-Mar-2020 04:02:02,264,45,813,751.5,365,105.6,22.234375,4.5,9
09-Mar-2020 04:06:55,264,45,807.5,744.5,366,105.6,22.234375,4.5,9
09-Mar-2020 04:16:41,265,45,798.5,745,371.5,106.12,22.234375,4.5,9
09-Mar-2020 04:21:35,268,45.5,817,753,373.5,107.328,22.234375,4.5,9
09-Mar-2020 04:31:21,266.5,45.5,818,754.5,370,106.548,22.234375,4.5,9
09-Mar-2020 04:36:14,263.5,45,808,742.5,364,105.34,22.2421875,4.5,8.5
09-Mar-2020 04:41:07,267.5,45.5,818,752.5,371.5,107.068,22.2421875,4.5,9
09-Mar-2020 04:46:00,268,45.5,819,755.5,373.5,107.328,22.234375,4.5,9
09-Mar-2020 04:50:53,267,45.5,822,754,372,106.808,22.234375,4.5,9
09-Mar-2020 04:55:46,266.5,45.5,815,745.5,372,106.548,22.234375,4.5,9
09-Mar-2020 05:00:39,266.5,45.5,819.5,753.5,369.5,106.548,22.234375,4.5,9
09-Mar-2020 05:05:32,266.5,45.5,811.5,754,373,106.548,22.2421875,4.5,9
09-Mar-2020 05:15:03,266.5,45,818.5,753,368.5,106.9,22.2421875,4.5,9
09-Mar-2020 05:19:57,268,45.5,811,757,376,107.328,22.2421875,5,9.5
09-Mar-2020 05:24:49,266,45,821.5,756.5,369.5,106.64,22.2421875,4.5,9
09-Mar-2020 05:29:43,267,45.5,821.5,758,370,106.808,22.2421875,4.5,9
09-Mar-2020 05:34:36,266,45.5,808,748,373.5,106.288,22.2421875,4.5,9
09-Mar-2020 05:39:29,268.5,45.5,818.5,755,375,107.588,22.2578125,4.5,9
09-Mar-2020 05:49:16,267.5,45.5,806,754,373.5,107.068,22.265625,4.5,9
09-Mar-2020 05:54:09,268.5,45.5,818.5,750.5,375,107.588,22.265625,4.5,9
09-Mar-2020 05:59:02,270,46,826.5,764,373.5,108.016,22.2890625,4.5,9
09-Mar-2020 06:03:55,270.5,46,829,764.5,373.5,108.276,22.3046875,4.5,9
09-Mar-2020 06:08:48,270,46,826,759,375.5,108.016,22.3203125,4.5,9
09-Mar-2020 06:13:41,270.5,46,825.5,759.5,375.5,108.276,22.34375,5,9
09-Mar-2020 06:18:34,270.5,46,830.5,755.5,375,108.276,22.3671875,4.5,9
09-Mar-2020 06:23:27,272,46.5,828.5,761.5,379.5,108.704,22.40625,5,9.5
09-Mar-2020 06:28:20,273,46.5,824,770.5,383,109.224,22.5390625,5,9.5
09-Mar-2020 06:33:13,272.5,46,838.5,771,376.5,109.316,22.640625,4.5,9
09-Mar-2020 06:38:08,274,46.5,838.5,776,380,109.744,22.796875,5,9
09-Mar-2020 06:43:00,277.5,47,855.5,789.5,384,111.212,22.9765625,5,9
09-Mar-2020 06:47:53,325,79,603.5,856.5,398.5,113.384,22.953125,6.5,13.5
09-Mar-2020 06:52:46,989.5,160.5,3036.5,2897,1299,401.548,22.9296875,18,32.5
09-Mar-2020 07:02:33,990,160.5,3035,2896,1299.5,401.808,22.9296875,18.5,32.5
09-Mar-2020 07:07:26,989.5,160.5,3037.5,2897.5,1299,401.548,22.9296875,18.5,32.5
09-Mar-2020 07:12:19,990,160.5,3037,2897.5,1299.5,401.808,22.9375,18.5,32.5
09-Mar-2020 07:21:56,989.5,160.5,3037,2897,1298.5,401.548,22.9375,18.5,32.5
09-Mar-2020 07:26:49,989.5,160.5,3036,2896.5,1299.5,401.548,22.9375,18.5,32.5
09-Mar-2020 07:36:36,990.5,160.5,3037.5,2898,1299,402.068,22.9296875,18.5,32.5
09-Mar-2020 07:41:30,990,160.5,3036.5,2897,1300,401.808,22.9296875,18.5,32.5
09-Mar-2020 07:46:23,990,160.5,3035,2896.5,1299.5,401.808,22.9296875,18.5,32
09-Mar-2020 07:51:16,989.5,160.5,3035.5,2895.5,1299,401.548,22.9296875,18.5,32.5
09-Mar-2020 08:01:03,990,160.5,3035,2896.5,1300,401.808,22.9375,18.5,32.5
09-Mar-2020 08:05:57,989.5,160.5,3035.5,2896.5,1299.5,401.548,22.9296875,18,32.5
09-Mar-2020 08:10:50,989.5,160.5,3037.5,2897.5,1298.5,401.548,22.9296875,18.5,32.5
09-Mar-2020 08:15:43,989.5,160.5,3036.5,2896,1298.5,401.548,22.921875,18.5,32.5
09-Mar-2020 08:20:36,989.5,160.5,3034.5,2895.5,1299,401.548,22.9296875,18.5,32.5
09-Mar-2020 08:25:30,989.5,160.5,3036,2896,1298.5,401.548,22.9375,18.5,32.5
09-Mar-2020 08:30:23,989.5,160.5,3036,2896,1298.5,401.548,22.9296875,18.5,32.5
09-Mar-2020 08:35:16,989.5,160.5,3034,2895.5,1299,401.548,22.9375,18.5,32.5
09-Mar-2020 08:40:09,989.5,160.5,3036,2895.5,1298.5,401.548,22.9453125,18.5,32
09-Mar-2020 08:45:02,989.5,160.5,3036,2896,1298.5,401.548,22.9375,18.5,32.5
09-Mar-2020 08:49:55,989.5,160.5,3035,2896,1299.5,401.548,22.9375,18.5,32.5
09-Mar-2020 08:54:48,989.5,160.5,3034,2895,1299,401.548,22.9375,18.5,32.5
09-Mar-2020 08:59:41,989.5,160.5,3036,2896,1298.5,401.548,22.9375,18.5,32.5
09-Mar-2020 09:04:35,989.5,160.5,3034,2895,1299,401.548,22.9453125,18.5,32.5
09-Mar-2020 09:09:28,989.5,160.5,3034,2894.5,1299,401.548,22.9375,18.5,32.5
09-Mar-2020 09:14:21,989.5,160.5,3035.5,2895.5,1298,401.548,22.9375,18.5,32.5
09-Mar-2020 09:19:14,989.5,160.5,3035,2895,1298.5,401.548,22.9453125,18.5,32.5
09-Mar-2020 09:28:55,989,160,3034.5,2895,1297.5,401.64,22.9453125,18.5,32.5
09-Mar-2020 09:33:48,3.5,0.5,10,8.5,3.5,0.688,21.984375,0,1
09-Mar-2020 09:38:41,3.5,0.5,10,9,3.5,0.688,21.984375,0.5,1
09-Mar-2020 09:43:34,3.5,0.5,10,9,3.5,0.688,21.9921875,-0.5,1
09-Mar-2020 09:48:27,3.5,0.5,10,9,3.5,0.688,22,0,1
09-Mar-2020 09:53:20,3.5,0.5,10,9,3.5,0.688,22.0078125,0,1
09-Mar-2020 09:58:13,3.5,0.5,10,9,3.5,0.688,22.0078125,0,1
09-Mar-2020 10:03:06,3.5,0.5,10,9,3.5,0.688,22.015625,0,1
09-Mar-2020 10:07:59,3.5,0.5,10,9,3.5,0.688,22.015625,0,1
09-Mar-2020 10:12:52,3.5,0.5,10,9,3.5,0.688,22.015625,0,1
09-Mar-2020 10:17:46,3.5,0.5,10,9,3.5,0.688,22.0078125,0,1
09-Mar-2020 10:27:32,3.5,0.5,10,9,3.5,0.688,22.0234375,0,1
09-Mar-2020 10:32:25,3.5,0.5,10,9,3.5,0.688,22.0234375,0,1
09-Mar-2020 10:37:18,3.5,0.5,10,9,3.5,0.688,22.0234375,0,1
09-Mar-2020 10:42:11,3.5,0.5,10,9,3.5,0.688,22.0390625,0.5,0.5
09-Mar-2020 10:47:05,3.5,0.5,10,9,3.5,0.688,22.046875,0,1
09-Mar-2020 10:51:58,3.5,0.5,10,9,3.5,0.688,22.046875,0,1
09-Mar-2020 10:56:51,3.5,0.5,10,9,3.5,0.688,22.0625,0,1
09-Mar-2020 11:01:43,3.5,0.5,10,9,3.5,0.688,22.0625,0,1
09-Mar-2020 11:06:36,3.5,0.5,10.5,9,3.5,0.688,22.0703125,0,1
09-Mar-2020 11:11:29,3.5,0.5,10,9,3.5,0.688,22.0703125,0,1
09-Mar-2020 11:16:22,3.5,0.5,10,9,3.5,0.688,22.0859375,0,1
09-Mar-2020 11:21:16,3.5,0.5,10.5,9,3.5,0.688,22.109375,0,1
09-Mar-2020 11:26:08,3.5,0.5,10.5,9,3.5,0.688,22.1171875,0,1
09-Mar-2020 11:35:53,3.5,0.5,10.5,9,3.5,0.688,22.1171875,0,1
09-Mar-2020 11:40:46,3.5,0.5,10.5,9,3.5,0.688,22.125,0.5,1
09-Mar-2020 11:45:38,3.5,0.5,10.5,9,3.5,0.688,22.1328125,0,1
09-Mar-2020 11:50:31,7.5,3.5,15,12.5,5.5,1.0776,22.1484375,0,1
09-Mar-2020 11:55:24,23.5,13.5,34,29.5,15,1.7264,22.1484375,0.5,2.5
09-Mar-2020 12:00:17,71,39.5,97.5,90.5,45,5.8544,22.1484375,0.5,5
09-Mar-2020 12:10:03,3.5,0.5,10.5,9,3.5,0.688,22.1484375,0,1
09-Mar-2020 12:14:56,3.5,0.5,10.5,9,3.5,0.688,22.15625,0,1
09-Mar-2020 12:24:42,3.5,0.5,10.5,9,3.5,0.688,22.15625,0,1
09-Mar-2020 12:29:35,3.5,0.5,10.5,9,3.5,0.688,22.1640625,0,1
09-Mar-2020 12:39:21,3.5,0.5,10.5,9,3.5,0.688,22.1640625,0,1
09-Mar-2020 12:44:14,3.5,0.5,10.5,9,3.5,0.688,22.171875,0,1
09-Mar-2020 12:54:00,3.5,0.5,10.5,9,3.5,0.688,22.171875,0.5,1
09-Mar-2020 12:58:53,3.5,0.5,10.5,9,3.5,0.688,22.1796875,0,1
09-Mar-2020 13:03:46,3.5,0.5,10.5,9,3.5,0.688,22.1875,0,1
09-Mar-2020 13:08:39,3.5,0.5,10.5,9,3.5,0.688,22.1953125,0,1
09-Mar-2020 13:13:32,3.5,0.5,10.5,9,3.5,0.688,22.203125,0.5,1
09-Mar-2020 13:18:26,3.5,0.5,10.5,9,3.5,0.688,22.2109375,0,1
09-Mar-2020 13:23:19,3.5,0.5,11,9,3.5,0.688,22.2265625,0.5,1
09-Mar-2020 13:28:12,3.5,0.5,11,9,3.5,0.688,22.2421875,0,1
09-Mar-2020 13:33:05,4,1,11,10,3.5,1.376,22.265625,0,1
09-Mar-2020 13:42:55,6,1,17,14.5,5.5,2.416,22.28125,0,1
09-Mar-2020 13:47:48,6.5,1.5,18,15.5,6,2.3032,22.296875,0.5,1
09-Mar-2020 13:52:41,7.5,1.5,19,16.5,6,2.844,22.3046875,0,1
09-Mar-2020 13:57:34,7.5,1.5,20,17.5,7,2.844,22.3203125,0,1
09-Mar-2020 14:02:27,8.5,2,23,21,8.5,3.012,22.34375,0.5,1
09-Mar-2020 14:07:20,9,2,24,21.5,9,3.272,22.359375,0,1
09-Mar-2020 14:17:06,9.5,2,24,22.5,9,3.532,22.375,0.5,1
09-Mar-2020 14:21:59,16.5,6,34,31.5,13.5,4.028,22.390625,0.5,1.5
09-Mar-2020 14:26:52,44.5,12,105.5,103,41.5,14.5464,22.40625,0.5,2.5
09-Mar-2020 14:31:45,43,11,104.5,104,41.5,14.5536,22.421875,1,2.5
09-Mar-2020 14:36:38,40,9,101.5,102,40.5,14.464,22.4375,1,2.5
09-Mar-2020 14:41:30,44.5,10.5,108.5,110,44,15.748,22.453125,1,2.5
09-Mar-2020 14:46:23,46,11,111.5,114,45.5,16.176,22.4765625,1,2.5
09-Mar-2020 14:51:16,47.5,11.5,113.5,116.5,47,16.604,22.4921875,1,2.5
09-Mar-2020 14:56:09,46,11,111.5,114.5,46.5,16.176,22.5078125,1,2.5
09-Mar-2020 15:01:03,47.5,11.5,113.5,117,47.5,16.604,22.5390625,1,2.5
09-Mar-2020 15:05:56,49.5,11.5,117.5,121.5,49.5,17.644,22.5625,1,2.5
09-Mar-2020 15:10:48,52.5,12.5,122.5,128.5,52.5,18.5,22.5859375,1,2.5
09-Mar-2020 15:15:41,57,14.5,130.5,138.5,57,19.3904,22.609375,1,3
09-Mar-2020 15:20:34,59.5,15,135.5,143.5,59.5,20.3384,22.640625,1,3
09-Mar-2020 15:25:27,55.5,13.5,128.5,136,56.5,19.356,22.671875,1,3
09-Mar-2020 15:30:20,52.5,12.5,122.5,129.5,54,18.5,22.6953125,1,2.5
09-Mar-2020 15:35:12,57,13.5,132,140.5,59,20.136,22.8046875,1,3
