timestamp,ch0,ch1,r,g,b,lux,temp,isc_a,isc_c
07-Mar-2020 20:12:28,990,160.5,3035,2896,1299.5,401.808,22.9296875,18.5,30
07-Mar-2020 20:17:21,989.5,160.5,3037.5,2897.5,1299,401.548,22.9296875,18.5,30
07-Mar-2020 20:22:13,990,160.5,3037,2897.5,1299.5,401.808,22.9375,18.5,30
07-Mar-2020 20:27:06,989.5,160.5,3037,2897,1298.5,401.548,22.9375,18.5,30
07-Mar-2020 20:31:59,989.5,160.5,3036,2896.5,1299.5,401.548,22.9375,18.5,30
07-Mar-2020 20:36:52,990.5,160.5,3037.5,2898,1299,402.068,22.9296875,18.5,30
07-Mar-2020 20:41:45,990,160.5,3036.5,2897,1300,401.808,22.9296875,18.5,30
07-Mar-2020 20:46:38,990,160.5,3035,2896.5,1299.5,401.808,22.9296875,18.5,29.5
07-Mar-2020 20:51:31,989.5,160.5,3035.5,2895.5,1299,401.548,22.9296875,18.5,30
07-Mar-2020 20:56:23,990,160.5,3035,2896.5,1300,401.808,22.9375,18.5,30
07-Mar-2020 21:01:16,989.5,160.5,3035.5,2896.5,1299.5,401.548,22.9296875,18,30
07-Mar-2020 21:06:09,989.5,160.5,3037.5,2897.5,1298.5,401.548,22.9296875,18.5,30
07-Mar-2020 21:11:02,989.5,160.5,3036.5,2896,1298.5,401.548,22.921875,18.5,30
07-Mar-2020 21:15:55,989.5,160.5,3034.5,2895.5,1299,401.548,22.9296875,18.5,30
07-Mar-2020 21:20:48,989.5,160.5,3036,2896,1298.5,401.548,22.9375,18.5,30
07-Mar-2020 21:25:41,989.5,160.5,3036,2896,1298.5,401.548,22.9296875,18.5,30
07-Mar-2020 21:30:33,989.5,160.5,3034,2895.5,1299,401.548,22.9375,18.5,30
07-Mar-2020 21:35:26,989.5,160.5,3036,2895.5,1298.5,401.548,22.9453125,18.5,29.5
07-Mar-2020 21:43:45,989.5,160.5,3036,2896,1298.5,401.548,22.9375,18.5,30
07-Mar-2020 21:48:37,989.5,160.5,3035,2896,1299.5,401.548,22.9375,18.5,30
07-Mar-2020 21:53:30,989.5,160.5,3034,2895,1299,401.548,22.9375,18.5,30
07-Mar-2020 21:58:23,989.5,160.5,3036,2896,1298.5,401.548,22.9375,18.5,30
07-Mar-2020 22:03:16,989.5,160.5,3034,2895,1299,401.548,22.9453125,18.5,30
07-Mar-2020 22:08:09,989.5,160.5,3034,2894.5,1299,401.548,22.9375,18.5,30
07-Mar-2020 22:13:02,989.5,160.5,3035.5,2895.5,1298,401.548,22.9375,18.5,30
07-Mar-2020 22:17:54,989.5,160.5,3035,2895,1298.5,401.548,22.9453125,18.5,30
07-Mar-2020 22:22:47,989,160,3034.5,2895,1297.5,401.64,22.9453125,18.5,30
07-Mar-2020 22:27:40,989.5,160.5,3035.5,2895,1297.5,401.548,22.9453125,18.5,30
07-Mar-2020 22:32:33,989.5,160.5,3035,2895.5,1297.5,401.548,22.9453125,18.5,29.5
07-Mar-2020 22:37:26,989.5,160.5,3035.5,2895.5,1298,401.548,22.953125,18.5,30
07-Mar-2020 22:42:18,989.5,160.5,3035.5,2895.5,1298,401.548,22.9453125,18.5,30
07-Mar-2020 22:47:11,989.5,160.5,3035.5,2895.5,1297.5,401.548,22.9453125,18.5,30
07-Mar-2020 22:52:04,989,160.5,3033,2893.5,1298,401.288,22.9453125,18.5,30
07-Mar-2020 22:56:57,989.5,160.5,3033,2893.5,1298,401.548,22.953125,18.5,30
07-Mar-2020 23:01:50,989,160,3034.5,2894.5,1297.5,401.64,22.953125,18.5,30
07-Mar-2020 23:06:43,989,160.5,3032.5,2893.5,1298,401.288,22.953125,18.5,30
07-Mar-2020 23:11:36,989,160.5,3032.5,2893.5,1298,401.288,22.953125,18.5,30
07-Mar-2020 23:16:29,988.5,160,3033.5,2894,1297.5,401.38,22.953125,18.5,30
07-Mar-2020 23:26:14,989,160.5,3034,2894.5,1298,401.288,22.953125,18,29.5
07-Mar-2020 23:31:07,989,160,3034.5,2894.5,1297.5,401.64,22.9609375,18.5,30
07-Mar-2020 23:36:00,989.5,160.5,3033.5,2894.5,1298.5,401.548,22.953125,18.5,30
07-Mar-2020 23:40:52,989.5,160.5,3034,2894.5,1298.5,401.548,22.9609375,18.5,30
07-Mar-2020 23:49:15,989.5,160.5,3033,2894.5,1298.5,401.548,22.96875,18.5,30
07-Mar-2020 23:54:08,989.5,160.5,3034,2895,1299,401.548,22.96875,18,30
07-Mar-2020 23:59:00,989.5,160.5,3036.5,2896.5,1298.5,401.548,22.9609375,18.5,30
08-Mar-2020 00:03:53,989.5,160.5,3033,2894.5,1298,401.548,22.96875,18.5,30
08-Mar-2020 00:08:47,989.5,160.5,3034,2895,1299,401.548,22.953125,18.5,30
08-Mar-2020 00:13:39,989.5,160.5,3035.5,2896.5,1298.5,401.548,22.96875,18.5,29.5
08-Mar-2020 00:18:32,989.5,160.5,3035.5,2895.5,1298.5,401.548,22.9609375,18.5,29.5
08-Mar-2020 00:28:17,989.5,160.5,3035,2895.5,1298.5,401.548,22.9609375,18.5,30
08-Mar-2020 00:33:10,989.5,160.5,3036.5,2897,1299,401.548,22.9765625,18,30
08-Mar-2020 00:38:03,989.5,160.5,3035.5,2896,1298.5,401.548,22.96875,18.5,30
08-Mar-2020 00:42:56,989.5,160.5,3036.5,2896.5,1298.5,401.548,22.96875,18.5,30
08-Mar-2020 00:47:49,990,160.5,3036,2896,1299.5,401.808,22.9765625,18.5,30
08-Mar-2020 00:52:41,989.5,160.5,3035.5,2896,1299.5,401.548,22.9765625,18.5,30
08-Mar-2020 00:57:34,989.5,160.5,3034,2895,1299,401.548,22.96875,18.5,30
08-Mar-2020 01:02:27,989.5,160.5,3036,2896.5,1299.5,401.548,22.9765625,18.5,30
08-Mar-2020 01:07:20,989.5,160.5,3037,2897,1298.5,401.548,22.9765625,18.5,30
08-Mar-2020 01:12:12,990,160.5,3035,2895.5,1299.5,401.808,22.9765625,18.5,30
08-Mar-2020 01:17:05,990.5,160.5,3035.5,2896.5,1299.5,402.068,22.9765625,18.5,30
08-Mar-2020 01:21:58,989.5,160.5,3036.5,2897,1299,401.548,22.984375,18.5,30
08-Mar-2020 01:26:50,990,160.5,3037,2897.5,1299.5,401.808,22.9765625,18.5,30
08-Mar-2020 01:31:43,990.5,160.5,3037.5,2898,1299,402.068,22.9765625,18.5,30
08-Mar-2020 01:36:36,989.5,160.5,3036.5,2896.5,1298.5,401.548,22.96875,18.5,30
08-Mar-2020 01:41:29,990.5,160.5,3036,2897.5,1300,402.068,22.9765625,18.5,30
08-Mar-2020 01:46:22,990.5,160.5,3038.5,2898.5,1299.5,402.068,22.96875,18.5,30
08-Mar-2020 01:54:50,990.5,160.5,3036.5,2897.5,1300,402.068,22.9765625,18.5,30
08-Mar-2020 01:59:43,990.5,160.5,3037,2898,1300.5,402.068,22.984375,18.5,30
08-Mar-2020 02:04:36,990.5,160.5,3036.5,2898,1300.5,402.068,22.984375,18.5,30
08-Mar-2020 02:09:29,990.5,160.5,3038,2898.5,1299,402.068,22.9765625,18.5,30
08-Mar-2020 02:14:22,990.5,160.5,3038.5,2898.5,1299.5,402.068,22.984375,18.5,30
08-Mar-2020 02:19:14,990.5,160.5,3036.5,2897.5,1299.5,402.068,22.9765625,18.5,30
08-Mar-2020 02:24:07,990.5,160.5,3038,2899,1299.5,402.068,22.984375,18.5,30
08-Mar-2020 02:29:00,990.5,160.5,3038.5,2899,1299.5,402.068,22.984375,18.5,30
08-Mar-2020 02:33:53,990.5,160.5,3038.5,2899,1299.5,402.068,22.984375,18.5,30
08-Mar-2020 02:38:46,990.5,160.5,3037,2898,1299.5,402.068,22.9921875,18.5,30
08-Mar-2020 02:43:39,990.5,160.5,3037,2898,1300.5,402.068,22.984375,18.5,30
08-Mar-2020 02:48:32,990.5,160.5,3037,2898.5,1300.5,402.068,22.9921875,18.5,30
08-Mar-2020 02:53:24,990.5,160.5,3037,2898,1298.5,402.068,22.9765625,18.5,30
08-Mar-2020 02:58:17,991,160.5,3038.5,2899,1300.5,402.328,22.9765625,18.5,30
08-Mar-2020 03:03:10,991,160.5,3037.5,2899,1300.5,402.328,22.984375,18.5,30
08-Mar-2020 03:08:03,990.5,160.5,3038.5,2899,1299.5,402.068,22.984375,18.5,30
08-Mar-2020 03:12:56,991,160.5,3037.5,2898,1300.5,402.328,22.984375,18.5,30
08-Mar-2020 03:17:49,990.5,160.5,3039.5,2899.5,1299.5,402.068,22.984375,18.5,30
08-Mar-2020 03:22:42,990.5,160.5,3037,2898,1300.5,402.068,22.984375,18.5,30
08-Mar-2020 03:27:35,991,160.5,3037.5,2898.5,1300.5,402.328,22.984375,18.5,30
08-Mar-2020 03:37:21,991.5,160.5,3039.5,2900,1300,402.588,22.984375,18.5,30
08-Mar-2020 03:42:14,991,160.5,3040,2900,1300,402.328,22.9765625,18,30
08-Mar-2020 03:47:07,991,160.5,3038.5,2900,1300.5,402.328,22.984375,18.5,30
08-Mar-2020 03:52:00,991.5,161,3040,2901,1301,402.236,22.9921875,18.5,30
08-Mar-2020 04:00:32,991.5,160.5,3038,2899.5,1300.5,402.588,22.984375,18.5,30
08-Mar-2020 04:05:25,991.5,161,3039.5,2900.5,1300.5,402.236,22.9921875,18.5,30
08-Mar-2020 04:10:18,991.5,161,3039,2900.5,1301.5,402.236,22.984375,18.5,30
08-Mar-2020 04:15:11,991.5,161,3041.5,2902,1301,402.236,22.9921875,18.5,30
08-Mar-2020 04:24:56,992,161,3040.5,2901.5,1301.5,402.496,22.984375,18.5,30
08-Mar-2020 04:29:49,991.5,161,3041,2902,1301,402.236,22.984375,18.5,30
08-Mar-2020 04:34:42,992,161,3041.5,2902,1301,402.496,22.984375,18.5,30
08-Mar-2020 04:39:35,991.5,161,3039.5,2901,1301.5,402.236,22.9765625,18.5,30
08-Mar-2020 04:44:28,992,161,3039.5,2901,1301.5,402.496,22.9765625,18.5,30
08-Mar-2020 04:49:21,991.5,161,3040.5,2901.5,1300,402.236,22.9765625,18.5,30
08-Mar-2020 04:54:14,991.5,161,3041,2902,1300.5,402.236,22.9765625,18.5,30
08-Mar-2020 04:59:07,991.5,161,3039,2900.5,1301.5,402.236,22.9765625,18.5,30
08-Mar-2020 05:04:00,991.5,161,3040,2901,1300.5,402.236,22.9765625,18.5,30
08-Mar-2020 05:08:53,991.5,160.5,3039,2900,1300,402.588,22.96875,18.5,30
08-Mar-2020 05:13:45,991.5,161,3039,2900.5,1300.5,402.236,22.984375,18.5,30
