timestamp,ch0,ch1,r,g,b,lux,temp,isc_a,isc_c
06-Mar-2020 08:51:28,9825.5,2721,16577.5,24007.5,14076,3149.6424,27.5234375,139.5,375.5
06-Mar-2020 08:56:20,13744.5,3643,23822.5,33708,19572.5,4548.044,27.6796875,196,512.5
06-Mar-2020 09:01:12,11908.5,3146,20395.5,29249,17142.5,3949.5352,27.6953125,170.5,444
06-Mar-2020 09:06:04,11669.5,3092.5,19822.5,28618,16760.5,3861.8792,27.8046875,167,435.5
06-Mar-2020 09:10:56,12663.5,3383,21401.5,30820,17962.5,4167.2584,27.796875,180.5,472.5
06-Mar-2020 09:15:48,11597.5,3094,19407,28266,16545.5,3820.1384,27.703125,166,433
06-Mar-2020 09:20:41,11010.5,2946.5,18262,26749,15687,3618.8632,27.671875,157.5,411
06-Mar-2020 09:25:33,10540,2828.5,17343.5,25476,14944.5,3457.3376,27.609375,150.5,393.5
06-Mar-2020 09:30:25,9963.5,2680.5,16224,24012.5,14109.5,3262.3944,27.5703125,142,372
06-Mar-2020 09:35:17,9947,2701.5,16052.5,23783.5,13935.5,3234.8496,27.5,141,372.5
06-Mar-2020 09:40:09,9376,2573.5,14940.5,22173,12972.5,3025.5872,27.359375,132,350.5
06-Mar-2020 09:45:00,8445,2328.5,13269,20031.5,11766.5,2715.9856,27.3046875,119.5,317.5
06-Mar-2020 09:49:52,7715.5,2158.5,11972.5,18220.5,10665,2454.2664,27.140625,108.5,291
06-Mar-2020 09:54:44,6135.5,1718.5,9357.5,14616.5,8722,1949.9144,27.078125,86.5,232
06-Mar-2020 09:59:36,4856.5,1303,7405,12116,7535,1593.2792,27.0546875,70.5,182.5
06-Mar-2020 10:04:27,3389.5,814,5103.5,9138,6130,1189.484,27.0078125,53,125
06-Mar-2020 10:09:19,3010.5,683,4498,8412,5829,1084.628,27.0078125,49.5,110
06-Mar-2020 10:14:11,2920,658,4337,8212,5743,1055.168,27.015625,48,107
06-Mar-2020 10:19:02,2851,639,4206.5,8057.5,5677.5,1032.664,27.03125,47.5,104
06-Mar-2020 10:25:57,2700,599.5,3913.5,7780.5,5499,981.952,27,46,100
06-Mar-2020 10:30:49,2707,599.5,3942,7744,5536,985.592,26.984375,45.5,99
06-Mar-2020 10:35:40,2676.5,591.5,3878.5,7686.5,5517,975.364,26.984375,45,98
06-Mar-2020 10:40:32,2625.5,579,3781.5,7549.5,5445,957.644,26.9921875,44.5,96
06-Mar-2020 10:45:24,2685,594.5,3869.5,7743,5571.5,977.672,27.1484375,45.5,98.5
06-Mar-2020 10:50:15,2686,595,3860.5,7746,5585,977.84,27.09375,45.5,98.5
06-Mar-2020 10:55:07,2757,614.5,3959,7959,5729,1001.032,26.9765625,47,101.5
06-Mar-2020 10:59:59,2849,638.5,4099,8202,5892.5,1031.976,27.046875,48,104.5
06-Mar-2020 11:04:51,2714.5,603,3868,7914,5700.5,987.028,26.921875,47,100.5
06-Mar-2020 11:09:42,3038,691,4374.5,8699,6209,1093.296,26.921875,51,111.5
06-Mar-2020 11:14:34,3149.5,724,4536.5,8994.5,6388,1128.044,26.7421875,53,116
06-Mar-2020 11:19:25,3364,784,4843,9577,6744.5,1197.344,26.5859375,57,125
06-Mar-2020 11:24:17,3547,837,5079,9995.5,7019,1255.192,26.2578125,59.5,131.5
06-Mar-2020 11:29:08,3882,926,5511,10885.5,7565.5,1366.736,26.21875,65,144.5
06-Mar-2020 11:34:00,4130.5,996,5810,11449.5,7918.5,1446.676,26.59375,68.5,153
06-Mar-2020 11:38:52,5500.5,1415.5,7833.5,14312,9405,1857.0296,27.2109375,86.5,206
06-Mar-2020 11:43:44,7648.5,2093,10927,19834,11887,2473.6504,28.0625,126.5,320.5
06-Mar-2020 11:48:36,9401,2591,13896.5,23236.5,14125,3024.3952,29.5234375,138.5,355.5
06-Mar-2020 11:53:28,27413.5,8786.5,37295.5,64718.5,44034,7747.652,32.3046875,394.5,1208
06-Mar-2020 11:58:21,38963.5,12790.5,43090.5,48976.5,43208.5,10749.0504,30.4921875,350,1028.5
06-Mar-2020 12:03:13,12380.5,3195,19581.5,31280.5,18733.5,4171.9608,28.421875,183.5,452.5
06-Mar-2020 12:08:05,11879,3049,18953,30096,18073,4017.3968,28.4921875,175.5,432.5
06-Mar-2020 12:12:58,11715.5,3001.5,18705,29728.5,17931,3966.9192,28.8984375,173,425.5
06-Mar-2020 12:17:50,36734,8863.5,38983.5,42760,39453,12861.6304,28.3359375,540.5,1311.5
06-Mar-2020 12:22:43,36734,8863.5,38983.5,42760,39453,12861.6304,28.3359375,540.5,1311.5
06-Mar-2020 12:29:43,7086.5,1773.5,11188.5,18477.5,11560,2436.0616,26.3359375,107.5,259
06-Mar-2020 12:34:35,7271.5,1849,11501,18778.5,11636.5,2474.3048,26.2265625,109,265
06-Mar-2020 12:39:28,3812.5,874.5,5712.5,10503,7118,1366.852,26.1953125,61.5,138.5
06-Mar-2020 12:44:20,6041,1533,9439.5,15801,9928,2058.3024,26.1796875,92.5,224
06-Mar-2020 12:49:12,5560.5,1415,8619,14603.5,9195,1891.1608,26.1953125,85.5,207
06-Mar-2020 12:54:04,4979,1259,7640.5,13143,8356,1700.3728,26.1875,77,185
06-Mar-2020 12:58:57,4645.5,1169,7112.5,12235,7843,1591.4152,26.15625,71.5,172
06-Mar-2020 13:03:49,4461,1129.5,6793.5,11754,7517,1522.1808,26.15625,69,166
06-Mar-2020 13:08:41,4228,1071,6444,11148.5,7134,1442.2464,26.0625,65.5,157.5
06-Mar-2020 13:13:33,3763.5,948.5,5691.5,9972,6431,1288.0072,25.953125,58.5,140
06-Mar-2020 13:18:25,3060,745.5,4665,8272,5456,1066.368,25.875,48,113
06-Mar-2020 13:23:18,2507,590.5,3772,6859,4642,887.928,25.734375,40,92.5
06-Mar-2020 13:28:09,2312,537,3440,6363,4365.5,824.192,25.6875,37.5,85
06-Mar-2020 13:33:01,2026.5,465,2972,5609,3905,726.42,25.6015625,33,74.5
06-Mar-2020 13:37:53,1783,399.5,2580,5005,3552,645.912,25.5078125,29.5,65.5
06-Mar-2020 13:42:45,1444.5,307.5,1999,4150.5,3063,534.66,25.421875,24.5,52.5
06-Mar-2020 13:47:37,1424,308.5,1989,4062.5,2969,523.296,25.484375,24,52
06-Mar-2020 13:52:29,1278,273.5,1756.5,3662.5,2703.5,472.016,25.4375,21.5,46.5
06-Mar-2020 13:57:21,1217,262,1665.5,3473,2567.5,448.392,25.40625,20.5,44.5
06-Mar-2020 14:02:14,1196.5,271,1633,3284,2383.5,431.396,25.2734375,19.5,44
06-Mar-2020 14:07:06,1172,269.5,1583,3223.5,2329,419.712,25.234375,19,43.5
06-Mar-2020 14:11:58,1082,252,1456,2969.5,2143,385.232,25.3125,17.5,40.5
06-Mar-2020 14:16:50,928,211.5,1227,2582.5,1892.5,333.664,25.2890625,15,34.5
06-Mar-2020 14:21:43,741.5,156,963,2119.5,1606,275.756,25.1953125,12.5,27
06-Mar-2020 14:26:35,643.5,131.5,824.5,1860,1430,242.044,25.25,11,23.5
06-Mar-2020 14:33:39,591,125,758,1689.5,1286,219.32,25.1640625,10,22
06-Mar-2020 14:38:31,518,109,661,1483.5,1135,192.624,25.1875,8.5,19
06-Mar-2020 14:43:23,450,96.5,574,1277.5,974,166.064,25.1953125,7.5,17
06-Mar-2020 14:48:15,374,78.5,474.5,1067.5,819,139.216,25.125,6.5,14
06-Mar-2020 14:53:07,329.5,73.5,421.5,913,694,119.596,25.015625,5.5,13
06-Mar-2020 14:58:00,273,62,351,744.5,563.5,98.312,25.0234375,4.5,10.5
06-Mar-2020 15:02:52,206.5,49.5,243.5,550,430.5,72.532,25.015625,3.5,8.5
06-Mar-2020 15:07:44,154.5,38,178.5,406.5,323,53.588,25.0078125,2.5,6.5
06-Mar-2020 15:12:36,113,28.5,129,290.5,233.5,38.6544,24.9296875,2,5
06-Mar-2020 15:17:28,78.5,20,87.5,199,163,26.6776,24.9296875,1.5,4
06-Mar-2020 15:22:20,51.5,13.5,57,128.5,107.5,17.172,24.8828125,0.5,3
06-Mar-2020 15:27:13,32.5,8.5,36.5,80.5,67,10.8536,24.890625,0.5,2
06-Mar-2020 15:32:05,20.5,5.5,24.5,49.5,41,6.7256,24.9765625,0.5,1.5
06-Mar-2020 15:36:57,10.5,2.5,14,24.5,19,3.6792,24.953125,0.5,1
06-Mar-2020 15:41:49,0,0,0,0,0,0,0,0,0
06-Mar-2020 15:46:41,0,0,0,0,0,0,0,0,0
06-Mar-2020 15:51:33,0,0,0,0,0,0,0,0,0
06-Mar-2020 15:56:25,0,0,0,0,0,0,0,0,0
06-Mar-2020 16:01:18,0,0,0,0,0,0,0,0,0
06-Mar-2020 16:06:10,0,0,0,0,0,0,0,0,0
06-Mar-2020 16:11:02,0,0,0,0,0,0,0,0,0
06-Mar-2020 16:15:54,0,0,0,0,0,0,0,0,0
06-Mar-2020 16:20:46,0,0,0,0,0,0,0,0,0
06-Mar-2020 16:25:38,0,0,0,0,0,0,0,0,0
06-Mar-2020 16:30:31,0,0,0,0,0,0,0,0,0
06-Mar-2020 16:42:32,0,0,0,0,0,0,0,0,0
06-Mar-2020 16:47:25,0,0,0,0,0,0,0,0,0
06-Mar-2020 16:52:17,0,0,0,0,0,0,0,0,0
06-Mar-2020 16:57:09,0,0,0,0,0,0,0,0,0
06-Mar-2020 17:02:02,0,0,0,0,0,0,0,0,0
06-Mar-2020 17:06:54,0,0,0,0,0,0,0,0,0
06-Mar-2020 17:11:46,0,0,0,0,0,0,0,0,0
06-Mar-2020 17:16:38,0,0,0,0,0,0,0,0,0
06-Mar-2020 17:21:30,0,0,0,0,0,0,0,0,0
06-Mar-2020 17:26:23,0,0,0,0,0,0,0,0,0
06-Mar-2020 17:31:15,0,0,0,0,0,0,0,0,0
06-Mar-2020 17:36:07,0,0,0,0,0,0,0,0,0
06-Mar-2020 17:40:59,0,0,0,0,0,0,0,0,0
06-Mar-2020 17:45:51,0,0,0,0,0,0,0,0,0
05-Mar-2020 17:57:07,0,0,0,0,0,0,0,0,0
05-Mar-2020 18:02:00,0,0,0,0,0,0,0,0,0
05-Mar-2020 18:06:53,0,0,0,0,0,0,0,0,0
05-Mar-2020 18:11:46,0,0,0,0,0,0,0,0,0
05-Mar-2020 18:16:39,0,0,0,0,0,0,0,0,0
05-Mar-2020 18:21:31,0,0,0,0,0,0,0,0,0
05-Mar-2020 18:26:24,0,0,0,0,0,0,0,0,0
05-Mar-2020 18:31:17,0,0,0,0,0,0,0,0,0
05-Mar-2020 18:36:10,0,0,0,0,0,0,0,0,0
05-Mar-2020 18:41:03,0,0,0,0,0,0,0,0,0
05-Mar-2020 18:45:56,0,0,0,0,0,0,0,0,0
05-Mar-2020 18:50:48,0,0,0,0,0,0,0,0,0
05-Mar-2020 18:55:41,0,0,0,0,0,0,0,0,0
05-Mar-2020 19:00:35,0,0,0,0,0,0,0,0,0
05-Mar-2020 19:05:28,0,0,0,0,0,0,0,0,0
05-Mar-2020 19:10:20,0,0,0,0,0,0,0,0,0
05-Mar-2020 19:15:13,0,0,0,0,0,0,0,0,0
05-Mar-2020 19:20:06,0,0,0,0,0,0,0,0,0
05-Mar-2020 19:24:59,0,0,0,0,0,0,0,0,0
05-Mar-2020 19:29:52,0,0,0,0,0,0,0,0,0
05-Mar-2020 19:34:45,0,0,0,0,0,0,0,0,0
05-Mar-2020 19:39:37,0,0,0,0,0,0,0,0,0
05-Mar-2020 19:44:30,0,0,0,0,0,0,0,0,0
05-Mar-2020 19:49:22,0,0,0,0,0,0,0,0,0
05-Mar-2020 19:54:15,0,0,0,0,0,0,0,0,0
05-Mar-2020 20:00:36,0,0,0,0,0,0,0,0,0
05-Mar-2020 20:05:28,0,0,0,0,0,0,0,0,0
05-Mar-2020 20:10:21,0,0,0,0,0,0,0,0,0
05-Mar-2020 20:15:13,0,0,0,0,0,0,0,0,0
05-Mar-2020 20:20:06,0,0,0,0,0,0,0,0,0
05-Mar-2020 20:24:58,0,0,0,0,0,0,0,0,0
05-Mar-2020 20:29:50,0,0,0,0,0,0,0,0,0
05-Mar-2020 20:34:42,0,0,0,0,0,0,0,0,0
05-Mar-2020 20:39:34,0,0,0,0,0,0,0,0,0
05-Mar-2020 20:44:27,0,0,0,0,0,0,0,0,0
05-Mar-2020 20:49:19,0,0,0,0,0,0,0,0,0
05-Mar-2020 20:54:12,0,0,0,0,0,0,0,0,0
05-Mar-2020 20:59:04,0,0,0,0,0,0,0,0,0
05-Mar-2020 21:03:56,0,0,0,0,0,0,0,0,0
05-Mar-2020 21:08:49,0,0,0,0,0,0,0,0,0
05-Mar-2020 21:13:41,0,0,0,0,0,0,0,0,0
05-Mar-2020 21:18:33,0,0,0,0,0,0,0,0,0
05-Mar-2020 21:23:25,0,0,0,0,0,0,0,0,0
05-Mar-2020 21:28:18,0,0,0,0,0,0,0,0,0
05-Mar-2020 21:33:10,0,0,0,0,0,0,0,0,0
05-Mar-2020 21:38:03,0,0,0,0,0,0,0,0,0
05-Mar-2020 21:42:55,0,0,0,0,0,0,0,0,0
05-Mar-2020 21:47:47,0,0,0,0,0,0,0,0,0
05-Mar-2020 21:52:39,0,0,0,0,0,0,0,0,0
05-Mar-2020 21:57:31,0,0,0,0,0,0,0,0,0
05-Mar-2020 22:03:57,0,0,0,0,0,0,0,0,0
05-Mar-2020 22:08:49,0,0,0,0,0,0,0,0,0
05-Mar-2020 22:13:42,0,0,0,0,0,0,0,0,0
05-Mar-2020 22:18:34,0,0,0,0,0,0,0,0,0
05-Mar-2020 22:23:27,0,0,0,0,0,0,0,0,0
05-Mar-2020 22:28:19,0,0,0,0,0,0,0,0,0
05-Mar-2020 22:33:11,0,0,0,0,0,0,0,0,0
05-Mar-2020 22:38:04,0,0,0,0,0,0,0,0,0
05-Mar-2020 22:42:56,0,0,0,0,0,0,0,0,0
05-Mar-2020 22:47:49,0,0,0,0,0,0,0,0,0
05-Mar-2020 22:52:41,0,0,0,0,0,0,0,0,0
05-Mar-2020 22:57:33,0,0,0,0,0,0,0,0,0
05-Mar-2020 23:02:26,0,0,0,0,0,0,0,0,0
05-Mar-2020 23:07:18,0,0,0,0,0,0,0,0,0
05-Mar-2020 23:12:11,0,0,0,0,0,0,0,0,0
05-Mar-2020 23:17:03,0,0,0,0,0,0,0,0,0
05-Mar-2020 23:21:56,0,0,0,0,0,0,0,0,0
05-Mar-2020 23:26:49,0,0,0,0,0,0,0,0,0
05-Mar-2020 23:31:41,0,0,0,0,0,0,0,0,0
05-Mar-2020 23:36:33,0,0,0,0,0,0,0,0,0
05-Mar-2020 23:41:26,0,0,0,0,0,0,0,0,0
05-Mar-2020 23:46:18,0,0,0,0,0,0,0,0,0
05-Mar-2020 23:51:11,0,0,0,0,0,0,0,0,0
05-Mar-2020 23:56:03,0,0,0,0,0,0,0,0,0
06-Mar-2020 00:00:56,0,0,0,0,0,0,0,0,0
06-Mar-2020 00:07:27,0,0,0,0,0,0,0,0,0
06-Mar-2020 00:12:20,0,0,0,0,0,0,0,0,0
06-Mar-2020 00:17:12,0,0,0,0,0,0,0,0,0
06-Mar-2020 00:22:05,0,0,0,0,0,0,0,0,0
06-Mar-2020 00:26:58,0,0,0,0,0,0,0,0,0
06-Mar-2020 00:31:50,0,0,0,0,0,0,0,0,0
06-Mar-2020 00:36:43,0,0,0,0,0,0,0,0,0
06-Mar-2020 00:41:35,0,0,0,0,0,0,0,0,0
06-Mar-2020 00:46:28,0,0,0,0,0,0,0,0,0
06-Mar-2020 00:51:20,0,0,0,0,0,0,0,0,0
06-Mar-2020 00:56:12,0,0,0,0,0,0,0,0,0
06-Mar-2020 01:01:05,0,0,0,0,0,0,0,0,0
06-Mar-2020 01:05:58,0,0,0,0,0,0,0,0,0
06-Mar-2020 01:10:51,0,0,0,0,0,0,0,0,0
06-Mar-2020 01:15:43,0,0,0,0,0,0,0,0,0
06-Mar-2020 01:20:35,0,0,0,0,0,0,0,0,0
06-Mar-2020 01:25:28,0,0,0,0,0,0,0,0,0
06-Mar-2020 01:30:20,0,0,0,0,0,0,0,0,0
06-Mar-2020 01:35:12,0,0,0,0,0,0,0,0,0
06-Mar-2020 01:40:05,0,0,0,0,0,0,0,0,0
06-Mar-2020 01:44:57,0,0,0,0,0,0,0,0,0
06-Mar-2020 01:49:50,0,0,0,0,0,0,0,0,0
06-Mar-2020 01:54:42,0,0,0,0,0,0,0,0,0
06-Mar-2020 01:59:35,0,0,0,0,0,0,0,0,0
06-Mar-2020 02:04:27,0,0,0,0,0,0,0,0,0
06-Mar-2020 02:11:03,0,0,0,0,0,0,0,0,0
06-Mar-2020 02:15:55,0,0,0,0,0,0,0,0,0
06-Mar-2020 02:20:48,0,0,0,0,0,0,0,0,0
06-Mar-2020 02:25:40,0,0,0,0,0,0,0,0,0
06-Mar-2020 02:30:33,0,0,0,0,0,0,0,0,0
06-Mar-2020 02:35:25,0,0,0,0,0,0,0,0,0
06-Mar-2020 02:40:18,0,0,0,0,0,0,0,0,0
06-Mar-2020 02:45:10,0,0,0,0,0,0,0,0,0
06-Mar-2020 02:50:03,0,0,0,0,0,0,0,0,0
06-Mar-2020 02:54:55,0,0,0,0,0,0,0,0,0
06-Mar-2020 02:59:48,0,0,0,0,0,0,0,0,0
06-Mar-2020 03:04:40,0,0,0,0,0,0,0,0,0
06-Mar-2020 03:09:32,0,0,0,0,0,0,0,0,0
06-Mar-2020 03:14:25,0,0,0,0,0,0,0,0,0
06-Mar-2020 03:19:17,0,0,0,0,0,0,0,0,0
06-Mar-2020 03:24:09,0,0,0,0,0,0,0,0,0
06-Mar-2020 03:29:02,0,0,0,0,0,0,0,0,0
06-Mar-2020 03:33:54,0,0,0,0,0,0,0,0,0
06-Mar-2020 03:38:46,0,0,0,0,0,0,0,0,0
06-Mar-2020 03:43:39,0,0,0,0,0,0,0,0,0
06-Mar-2020 03:48:31,0,0,0,0,0,0,0,0,0
06-Mar-2020 03:53:24,0,0,0,0,0,0,0,0,0
06-Mar-2020 03:58:16,0,0,0,0,0,0,0,0,0
06-Mar-2020 04:03:08,0,0,0,0,0,0,0,0,0
06-Mar-2020 04:08:01,0,0,0,0,0,0,0,0,0
06-Mar-2020 04:14:41,0,0,0,0,0,0,0,0,0
06-Mar-2020 04:19:34,0,0,0,0,0,0,0,0,0
06-Mar-2020 04:24:26,0,0,0,0,0,0,0,0,0
06-Mar-2020 04:29:19,0,0,0,0,0,0,0,0,0
06-Mar-2020 04:34:11,0,0,0,0,0,0,0,0,0
06-Mar-2020 04:39:03,0,0,0,0,0,0,0,0,0
06-Mar-2020 04:43:56,0,0,0,0,0,0,0,0,0
06-Mar-2020 04:48:48,0,0,0,0,0,0,0,0,0
06-Mar-2020 04:53:41,0,0,0,0,0,0,0,0,0
06-Mar-2020 04:58:33,0,0,0,0,0,0,0,0,0
06-Mar-2020 05:03:26,0,0,0,0,0,0,0,0,0
06-Mar-2020 05:08:18,0,0,0,0,0,0,0,0,0
06-Mar-2020 05:13:10,0,0,0,0,0,0,0,0,0
06-Mar-2020 05:18:02,0,0,0,0,0,0,0,0,0
06-Mar-2020 05:22:55,0,0,0,0,0,0,0,0,0
06-Mar-2020 05:27:47,0,0,0,0,0,0,0,0,0
06-Mar-2020 05:32:40,0,0,0,0,0,0,0,0,0
